gene,treatment1_mean,treatment2_mean,log2FoldChange,padj,gene_name,gene_def
aaf:AURANDRAFT_65672,0,1.27808644687116,2.91374009355402,NA,NA,aaf:AURANDRAFT_65672  hypothetical protein
aaf:AURANDRAFT_65733,17.5883981997006,7.69344011901002,-1.19920399133711,0.835142892566513,NA,aaf:AURANDRAFT_65733  hypothetical protein
aaf:AURANDRAFT_65750,12.5804846927361,5.91321945466823,-1.09579741040507,NA,NA,aaf:AURANDRAFT_65750  hypothetical protein
aaf:AURANDRAFT_65763,0.743168453518276,2.06278383340223,1.50268063054302,NA,NA,aaf:AURANDRAFT_65763  hypothetical protein
aaf:AURANDRAFT_65812,0,0,0,NA,NA,aaf:AURANDRAFT_65812  hypothetical protein
aaf:AURANDRAFT_65848,7.21497436877077,4.88314157157569,-0.552351161534526,NA,NA,aaf:AURANDRAFT_65848  hypothetical protein
aaf:AURANDRAFT_65857,17.375782912838,5.29670290458559,-1.71630445352993,0.579675588613972,NA,aaf:AURANDRAFT_65857  hypothetical protein
aaf:AURANDRAFT_65863,5.52053451455177,5.67265554185614,0.04231601824789,NA,NA,aaf:AURANDRAFT_65863  hypothetical protein
aaf:AURANDRAFT_65929,1.57937486131885,0,-3.5151054100516,NA,NA,aaf:AURANDRAFT_65929  hypothetical protein
aaf:AURANDRAFT_65933,9.38249349302143,7.88020552798567,-0.264031872459389,NA,NA,aaf:AURANDRAFT_65933  hypothetical protein
aaf:AURANDRAFT_6594,23.9658364415054,36.7906595832214,0.60906635666255,0.84308232950719,NA,aaf:AURANDRAFT_6594  hypothetical protein
aaf:AURANDRAFT_65986,3.1587497226377,8.95095741549654,1.48614434799553,NA,NA,aaf:AURANDRAFT_65986  hypothetical protein
aaf:AURANDRAFT_66007,0,4.53803474154826,4.7365080191657,NA,NA,aaf:AURANDRAFT_66007  hypothetical protein
aaf:AURANDRAFT_66027,1.57937486131885,0,-3.52393377254023,NA,NA,aaf:AURANDRAFT_66027  hypothetical protein
aaf:AURANDRAFT_66097,10.7318884987793,2.57847979175279,-2.05998626256962,NA,NA,aaf:AURANDRAFT_66097  hypothetical protein
aaf:AURANDRAFT_66267,0,0,0,NA,NA,aaf:AURANDRAFT_66267  hypothetical protein
aaf:AURANDRAFT_66355,7.66115540019975,1.03139191670112,-2.89484864768831,NA,NA,aaf:AURANDRAFT_66355  hypothetical protein
aaf:AURANDRAFT_66375,0.371584226759138,1.03139191670112,1.63491824540314,NA,NA,aaf:AURANDRAFT_66375  hypothetical protein
aaf:AURANDRAFT_66407,0,1.70411526249488,3.32721604177187,NA,NA,aaf:AURANDRAFT_66407  hypothetical protein
aaf:AURANDRAFT_66499,7.96265516196918,4.14568604828272,-0.939940381777723,NA,NA,aaf:AURANDRAFT_66499  hypothetical protein
aaf:AURANDRAFT_66519,91.5736441916942,101.807044380399,0.15540399704877,0.960301339598918,NA,aaf:AURANDRAFT_66519  hypothetical protein
aaf:AURANDRAFT_66542,0,1.16348433891669,2.76070649831036,NA,NA,aaf:AURANDRAFT_66542  hypothetical protein
aaf:AURANDRAFT_66551,3.45953176379776,1.45742073232484,-1.25350732022097,NA,NA,aaf:AURANDRAFT_66551  hypothetical protein
aaf:AURANDRAFT_66713,35.8928134760655,37.7338911112576,0.060526694309475,0.995817827948718,NA,aaf:AURANDRAFT_66713  hypothetical protein
aaf:AURANDRAFT_66715,85.9502707230644,16.8202540154854,-2.35099939168192,0.284031987187726,NA,aaf:AURANDRAFT_66715  hypothetical protein
aaf:AURANDRAFT_66719,5.88351152208136,0.852057631247439,-2.75205970488642,NA,NA,aaf:AURANDRAFT_66719  hypothetical protein
aaf:AURANDRAFT_66742,3.1587497226377,2.61783976256255,-0.293691607714019,NA,NA,aaf:AURANDRAFT_66742  hypothetical protein
aaf:AURANDRAFT_66773,11.3460045496391,12.1964807045915,0.09767403403989,NA,NA,aaf:AURANDRAFT_66773  hypothetical protein
aaf:AURANDRAFT_66819,6.90077250822239,3.76689909589711,-0.870760264537466,NA,NA,aaf:AURANDRAFT_66819  hypothetical protein
aaf:AURANDRAFT_66829,2.63229143553141,0.852057631247439,-1.61637047145205,NA,NA,aaf:AURANDRAFT_66829  hypothetical protein
aaf:AURANDRAFT_66855,1.20312816464026,4.93213470988419,2.0256955581226,NA,NA,aaf:AURANDRAFT_66855  SOC11; hypothetical protein
aaf:AURANDRAFT_66947,14.2702620770356,6.86107484600046,-1.0448695362947,0.861859944472448,NA,aaf:AURANDRAFT_66947  hypothetical protein
aaf:AURANDRAFT_67009,4.80390543933148,9.66394226991282,1.00957832981696,NA,NA,aaf:AURANDRAFT_67009  hypothetical protein
aaf:AURANDRAFT_67048,0,0.426028815623719,1.34418489554489,NA,NA,aaf:AURANDRAFT_67048  hypothetical protein
aaf:AURANDRAFT_67104,0,2.57847979175279,3.9194823535969,NA,NA,aaf:AURANDRAFT_67104  hypothetical protein
aaf:AURANDRAFT_67109,0,0,0,NA,NA,aaf:AURANDRAFT_67109  hypothetical protein
aaf:AURANDRAFT_67177,1.05291657421257,2.48881264902595,1.18711393113258,NA,NA,aaf:AURANDRAFT_67177  hypothetical protein
aaf:AURANDRAFT_67225,2.63229143553141,0.852057631247439,-1.60640270005173,NA,NA,aaf:AURANDRAFT_67225  hypothetical protein
aaf:AURANDRAFT_67260,0.743168453518276,0,-2.40296770769993,NA,NA,aaf:AURANDRAFT_67260  hypothetical protein
aaf:AURANDRAFT_67453,0.89804251386542,1.0650720390593,0.266659272419565,NA,NA,aaf:AURANDRAFT_67453  hypothetical protein
aaf:AURANDRAFT_67520,1.48633690703655,0.683876794798998,-1.09100029858711,NA,NA,aaf:AURANDRAFT_67520  hypothetical protein
aaf:AURANDRAFT_67549,241.534559662542,226.792318848224,-0.092561869864241,0.970727838048459,NA,aaf:AURANDRAFT_67549  hypothetical protein
aaf:AURANDRAFT_67560,1.88015690247891,2.00307448755031,0.044929328181398,NA,NA,aaf:AURANDRAFT_67560  HYP3; hypothetical protein
aaf:AURANDRAFT_67561,6.71505545996248,5.97424283412873,-0.159688101600424,NA,NA,aaf:AURANDRAFT_67561  hypothetical protein
aaf:AURANDRAFT_67571,0,1.79378240522172,3.41399067484669,NA,NA,aaf:AURANDRAFT_67571  hypothetical protein
aaf:AURANDRAFT_67671,0.789687430659424,0.290871084729172,-1.55646190969131,NA,NA,aaf:AURANDRAFT_67671  hypothetical protein
aaf:AURANDRAFT_67692,0.743168453518276,0.852057631247439,0.228677051091028,NA,NA,aaf:AURANDRAFT_67692  hypothetical protein
aaf:AURANDRAFT_67726,8.8321108577619,3.65361102155122,-1.26944141242208,NA,NA,aaf:AURANDRAFT_67726  hypothetical protein
aaf:AURANDRAFT_67808,977.523103482814,941.274426074152,-0.054290400434423,0.980605376650271,NA,aaf:AURANDRAFT_67808  hypothetical protein
aaf:AURANDRAFT_67841,23.4507505340128,15.2784222748681,-0.611157781413941,0.932599194549735,NA,aaf:AURANDRAFT_67841  hypothetical protein
aaf:AURANDRAFT_67868,3.1587497226377,1.88344954794855,-0.753189274848137,NA,NA,aaf:AURANDRAFT_67868  expressed protein
aaf:AURANDRAFT_67925,141.258168753822,186.122348886906,0.395932240797918,0.877790800150728,NA,aaf:AURANDRAFT_67925  hypothetical protein
aaf:AURANDRAFT_67937,12.7837750397598,6.18353491645732,-1.052155443416,NA,NA,aaf:AURANDRAFT_67937  hypothetical protein
aaf:AURANDRAFT_67940,15.9826340903231,6.56845248620089,-1.26272553630031,NA,NA,aaf:AURANDRAFT_67940  hypothetical protein
aaf:AURANDRAFT_67948,2.9726738140731,3.65229698794264,0.324903833128385,NA,NA,aaf:AURANDRAFT_67948  hypothetical protein
aaf:AURANDRAFT_67954,126.206024475682,32.9380331362001,-1.9374391644428,0.098415649651319,NA,aaf:AURANDRAFT_67954  hypothetical protein
aaf:AURANDRAFT_68385,0.743168453518276,3.91648183237378,2.42126275670354,NA,NA,aaf:AURANDRAFT_68385  hypothetical protein
aaf:AURANDRAFT_68425,3.52567147947738,0.21301440781186,-3.70602635034815,NA,NA,aaf:AURANDRAFT_68425  hypothetical protein
aaf:AURANDRAFT_68434,0.601564082320129,2.1948762556178,1.84467026264874,NA,NA,aaf:AURANDRAFT_68434  hypothetical protein
aaf:AURANDRAFT_68435,4.06073698581321,2.32696867783337,-0.811041361614253,NA,NA,aaf:AURANDRAFT_68435  hypothetical protein
aaf:AURANDRAFT_68483,3.57423789639323,1.16348433891669,-1.62467412407203,NA,NA,aaf:AURANDRAFT_68483  hypothetical protein
aaf:AURANDRAFT_68508,1.20312816464026,5.32273212807933,2.1344984552553,NA,NA,aaf:AURANDRAFT_68508  hypothetical protein
aaf:AURANDRAFT_68550,5.98981916551265,13.5211519978965,1.16917743761835,0.850158333939863,NA,aaf:AURANDRAFT_68550  hypothetical protein
aaf:AURANDRAFT_68570,0.526458287106283,0,-1.95693882200421,NA,NA,aaf:AURANDRAFT_68570  hypothetical protein
aaf:AURANDRAFT_68715,0,0,0,NA,NA,aaf:AURANDRAFT_68715  hypothetical protein
aaf:AURANDRAFT_68793,0,2.1301440781186,3.64929753998569,NA,NA,aaf:AURANDRAFT_68793  hypothetical protein
aaf:AURANDRAFT_68858,4.88833617438423,7.50273260920863,0.60347331376275,NA,NA,aaf:AURANDRAFT_68858  hypothetical protein
aaf:AURANDRAFT_68863,55.281794851537,47.8087913926292,-0.210840249508744,0.963645465575438,NA,aaf:AURANDRAFT_68863  hypothetical protein
aaf:AURANDRAFT_68916,28.365626086695,29.0904183026046,0.025844170180457,0.998325780628241,NA,aaf:AURANDRAFT_68916  hypothetical protein
aaf:AURANDRAFT_68938,0.743168453518276,0,-2.4029677077055,NA,NA,aaf:AURANDRAFT_68938  hypothetical protein
aaf:AURANDRAFT_69139,5.25525793122392,11.1624742481178,1.07545475717859,0.819461270475073,NA,aaf:AURANDRAFT_69139  hypothetical protein
aaf:AURANDRAFT_69225,1.20312816464026,4.68500293825233,1.95721185925103,NA,NA,aaf:AURANDRAFT_69225  hypothetical protein
aaf:AURANDRAFT_69238,0.300782041160064,0.581742169458343,0.785119629750417,NA,NA,aaf:AURANDRAFT_69238  hypothetical protein
aaf:AURANDRAFT_69259,326.417312569814,257.704234726615,-0.343859970970561,0.892091967421982,NA,aaf:AURANDRAFT_69259  hypothetical protein
aaf:AURANDRAFT_69314,0,1.43379980070578,3.07483165522554,NA,NA,aaf:AURANDRAFT_69314  hypothetical protein
aaf:AURANDRAFT_69315,23.4360454036451,8.86480635035506,-1.39476778212076,0.513303186152061,NA,aaf:AURANDRAFT_69315  hypothetical protein
aaf:AURANDRAFT_69534,3.21592335878309,0.426028815623719,-2.87404029449215,NA,NA,aaf:AURANDRAFT_69534  hypothetical protein
aaf:AURANDRAFT_69790,12.2714542926511,13.2029511835096,0.109704396336463,0.995777830632105,NA,aaf:AURANDRAFT_69790  hypothetical protein
aaf:AURANDRAFT_70105,34.1593266831948,18.9381368588881,-0.856240339244942,0.805297192715947,NA,aaf:AURANDRAFT_70105  hypothetical protein
aaf:AURANDRAFT_70495,14.6066997062672,13.9863345364321,-0.054201242640235,NA,NA,aaf:AURANDRAFT_70495  hypothetical protein
aaf:AURANDRAFT_70497,6.45838609586418,6.3453788876499,-0.030240323484043,0.998412038094044,NA,aaf:AURANDRAFT_70497  hypothetical protein
aaf:AURANDRAFT_70521,18.7339352680647,3.65361102155122,-2.32237780647657,0.395092250172992,NA,aaf:AURANDRAFT_70521  ARS5; hypothetical protein
aaf:AURANDRAFT_70552,22.1824535125536,29.5857919408021,0.421075822869553,0.932059122536816,NA,aaf:AURANDRAFT_70552  hypothetical protein
aaf:AURANDRAFT_70557,1.20312816464026,4.52184493345118,1.90433383914058,NA,NA,aaf:AURANDRAFT_70557  hypothetical protein
aaf:AURANDRAFT_70582,6.54209911030757,3.25120313754655,-1.0008842900608,NA,NA,aaf:AURANDRAFT_70582  hypothetical protein
aaf:AURANDRAFT_70664,0,2.06278383340223,3.59756324680643,NA,NA,aaf:AURANDRAFT_70664  hypothetical protein
aaf:AURANDRAFT_70680,0,0,0,NA,NA,aaf:AURANDRAFT_70680  hypothetical protein
aaf:AURANDRAFT_70695,0,0.515695958350558,1.59641498312476,NA,NA,aaf:AURANDRAFT_70695  expressed protein
aaf:AURANDRAFT_7072,2.85760882117295,1.82614849397132,-0.657610856325261,NA,NA,aaf:AURANDRAFT_7072  hypothetical protein
aaf:AURANDRAFT_70723,3.60543974461068,20.7043697591096,2.46408946266172,0.127014317096209,NA,aaf:AURANDRAFT_70723  hypothetical protein
aaf:AURANDRAFT_70769,28.2985599203407,29.3662073649474,0.051605848558999,0.997158092491632,NA,aaf:AURANDRAFT_70769  hypothetical protein
aaf:AURANDRAFT_70829,5.82167541601651,4.72611418413249,-0.299009164487234,NA,NA,aaf:AURANDRAFT_70829  hypothetical protein
aaf:AURANDRAFT_70860,12.8461201363686,4.54984520735779,-1.47834892804931,0.743469868283357,NA,aaf:AURANDRAFT_70860  hypothetical protein
aaf:AURANDRAFT_70919,4.21130743654558,13.6053590675142,1.67256909502173,0.732505111368568,NA,aaf:AURANDRAFT_70919  hypothetical protein
aaf:AURANDRAFT_70993,22.0301944823512,14.0585113648978,-0.647025631999642,0.946941231127718,NA,aaf:AURANDRAFT_70993  hypothetical protein
aaf:AURANDRAFT_71007,1.65448065653269,2.26092246672559,0.406739177632707,NA,NA,aaf:AURANDRAFT_71007  hypothetical protein
aaf:AURANDRAFT_71018,3.91052539538552,0.426028815623719,-3.17153323790898,NA,NA,aaf:AURANDRAFT_71018  hypothetical protein
aaf:AURANDRAFT_71036,7.21876898784154,2.39914550629911,-1.58418341812849,NA,NA,aaf:AURANDRAFT_71036  hypothetical protein
aaf:AURANDRAFT_71054,2.55682678001289,8.19294626926349,1.66191919142725,NA,NA,aaf:AURANDRAFT_71054  hypothetical protein
aaf:AURANDRAFT_71128,8.48460110939532,2.06278383340223,-2.03949925490322,NA,NA,aaf:AURANDRAFT_71128  hypothetical protein
aaf:AURANDRAFT_71131,0,0,0,NA,NA,aaf:AURANDRAFT_71131  hypothetical protein
aaf:AURANDRAFT_71132,0,2.12883004451002,3.6413776470838,NA,NA,aaf:AURANDRAFT_71132  hypothetical protein
aaf:AURANDRAFT_71138,0.601564082320129,0.21301440781186,-1.16013937678603,NA,NA,aaf:AURANDRAFT_71138  hypothetical protein
aaf:AURANDRAFT_71160,12.346560087865,12.9439954186236,0.066361552224342,NA,NA,aaf:AURANDRAFT_71160  hypothetical protein
aaf:AURANDRAFT_71165,0,3.49045301675006,4.3545985917816,NA,NA,aaf:AURANDRAFT_71165  hypothetical protein
aaf:AURANDRAFT_71216,11.5920192547331,15.1240094271975,0.383647678868936,0.962764274472134,NA,aaf:AURANDRAFT_71216  hypothetical protein
aaf:AURANDRAFT_71308,2.22950536055483,4.83940225847838,1.14897378891298,NA,NA,aaf:AURANDRAFT_71308  hypothetical protein
aaf:AURANDRAFT_71358,1.20312816464026,0,-3.11907562865462,NA,NA,aaf:AURANDRAFT_71358  hypothetical protein
aaf:AURANDRAFT_71396,0,8.13171664190508,5.57449279607144,NA,NA,aaf:AURANDRAFT_71396  hypothetical protein
aaf:AURANDRAFT_71492,0,2.28585743195322,3.74869945360305,NA,NA,aaf:AURANDRAFT_71492  hypothetical protein
aaf:AURANDRAFT_71507,2.25604473885282,7.45549074597053,1.7069056005048,NA,NA,aaf:AURANDRAFT_71507  hypothetical protein
aaf:AURANDRAFT_71534,0.263229143553141,4.45579872234339,3.74325826873481,NA,NA,aaf:AURANDRAFT_71534  hypothetical protein
aaf:AURANDRAFT_71555,6.68851608166448,1.16348433891669,-2.54619219863871,NA,NA,aaf:AURANDRAFT_71555  expressed protein
aaf:AURANDRAFT_71567,2.9726738140731,1.03139191670112,-1.51396934147561,NA,NA,aaf:AURANDRAFT_71567  hypothetical protein
aaf:AURANDRAFT_71571,10.7625227566267,3.52020456572707,-1.60607505862427,NA,NA,aaf:AURANDRAFT_71571  hypothetical protein
aaf:AURANDRAFT_71644,7.68149385934759,8.64304678541265,0.171961972102602,NA,NA,aaf:AURANDRAFT_71644  hypothetical protein
aaf:AURANDRAFT_71650,44.281447148915,29.1628284338574,-0.595832649387077,0.900115026568264,NA,aaf:AURANDRAFT_71650  hypothetical protein
aaf:AURANDRAFT_71656,376.322062229158,167.544262269757,-1.16236031232173,0.041190587760551,NA,aaf:AURANDRAFT_71656  hypothetical protein
aaf:AURANDRAFT_71669,0,1.16348433891669,2.76544259979493,NA,NA,aaf:AURANDRAFT_71669  expressed protein
aaf:AURANDRAFT_71687,0,0.21301440781186,0.668162669327684,NA,NA,aaf:AURANDRAFT_71687  hypothetical protein
aaf:AURANDRAFT_71703,0.526458287106283,0,-1.95365609670924,NA,NA,aaf:AURANDRAFT_71703  hypothetical protein
aaf:AURANDRAFT_71857,6.29060120667272,1.74522650837503,-1.86643713649401,NA,NA,aaf:AURANDRAFT_71857  hypothetical protein
aaf:AURANDRAFT_71861,1.48633690703655,2.24036684378551,0.623141873856179,NA,NA,aaf:AURANDRAFT_71861  hypothetical protein
aaf:AURANDRAFT_71871,0.743168453518276,2.0360975931042,1.49626152136863,NA,NA,aaf:AURANDRAFT_71871  hypothetical protein
aaf:AURANDRAFT_71885,6.1314235367108,0,-5.46191120516502,NA,NA,aaf:AURANDRAFT_71885  hypothetical protein
aaf:AURANDRAFT_71918,0.526458287106283,0,-1.95365542735936,NA,NA,aaf:AURANDRAFT_71918  hypothetical protein
aaf:AURANDRAFT_71960,5.41407674088116,0.515695958350558,-3.3955175667679,NA,NA,aaf:AURANDRAFT_71960  hypothetical protein
aaf:AURANDRAFT_71976,31.2959788111884,32.445083626545,0.055596382219797,0.996176117999233,NA,aaf:AURANDRAFT_71976  hypothetical protein
aaf:AURANDRAFT_71979,0,0,0,NA,NA,aaf:AURANDRAFT_71979  hypothetical protein
aaf:AURANDRAFT_72040,17.9601325566991,18.0038567358804,0.006183569610798,1,NA,aaf:AURANDRAFT_72040  hypothetical protein
aaf:AURANDRAFT_72042,1.26962674062456,0.581742169458343,-1.13608174403541,NA,NA,aaf:AURANDRAFT_72042  hypothetical protein
aaf:AURANDRAFT_72053,14.3769285807716,16.5403053861976,0.200831241246888,0.986707843332438,NA,aaf:AURANDRAFT_72053  hypothetical protein
aaf:AURANDRAFT_72086,3.00782041160064,3.09417575010335,0.038821155631,NA,NA,aaf:AURANDRAFT_72086  hypothetical protein
aaf:AURANDRAFT_72098,116.557954138854,83.8451621551009,-0.470450909865824,0.83859139656241,NA,aaf:AURANDRAFT_72098  hypothetical protein
aaf:AURANDRAFT_72108,0,1.0650720390593,2.65716947618513,NA,NA,aaf:AURANDRAFT_72108  hypothetical protein
aaf:AURANDRAFT_72126,7.43168453518276,0,-5.73721260735397,NA,NA,aaf:AURANDRAFT_72126  hypothetical protein
aaf:AURANDRAFT_72138,0,2.86759960141156,4.07386240813362,NA,NA,aaf:AURANDRAFT_72138  hypothetical protein
aaf:AURANDRAFT_72164,4.21166629685026,7.37697705224893,0.75933966038315,0.926525133669192,NA,aaf:AURANDRAFT_72164  hypothetical protein
aaf:AURANDRAFT_72259,80.4610552563822,50.9410018617123,-0.660541174548143,0.860691622557762,NA,aaf:AURANDRAFT_72259  hypothetical protein
aaf:AURANDRAFT_72261,7.10718687593481,4.99642964592158,-0.514729734381455,NA,NA,aaf:AURANDRAFT_72261  hypothetical protein
aaf:AURANDRAFT_72267,10.6042715373395,24.1615934224079,1.17166176115869,0.84308232950719,NA,aaf:AURANDRAFT_72267  hypothetical protein
aaf:AURANDRAFT_72298,5.58498565076136,0,-5.3296014407397,NA,NA,aaf:AURANDRAFT_72298  hypothetical protein
aaf:AURANDRAFT_72389,45.6279739862768,29.3970666996351,-0.630415869126271,0.877041784647045,NA,aaf:AURANDRAFT_72389  hypothetical protein
aaf:AURANDRAFT_72449,0,1.94949575905634,3.5208287585231,NA,NA,aaf:AURANDRAFT_72449  hypothetical protein
aaf:AURANDRAFT_72653,4.35255294743905,0,-4.96859022469488,NA,NA,aaf:AURANDRAFT_72653  expressed protein
aaf:AURANDRAFT_72666,0,0,0,NA,NA,aaf:AURANDRAFT_72666  hypothetical protein
aaf:AURANDRAFT_72737,102.55713360212,68.5811942499272,-0.576286046132194,0.819461270475073,NA,aaf:AURANDRAFT_72737  hypothetical protein
aaf:AURANDRAFT_72739,1.20312816464026,0.581742169458343,-1.06256709095873,NA,NA,aaf:AURANDRAFT_72739  expressed protein
aaf:AURANDRAFT_72850,11.5807970053588,4.30008536850877,-1.43378209655406,NA,NA,aaf:AURANDRAFT_72850  hypothetical protein
aaf:AURANDRAFT_72863,53.8867043113007,47.4256274071792,-0.186377751879462,0.974647361354322,NA,aaf:AURANDRAFT_72863  hypothetical protein
aaf:AURANDRAFT_7351,30.2853833265555,10.6419617060179,-1.50841345464919,0.823841025549683,NA,aaf:AURANDRAFT_7351  hypothetical protein
aaf:AURANDRAFT_77783,9.97545035611201,6.32502951260773,-0.680405186211919,0.899615759108306,NA,aaf:AURANDRAFT_77783  LHC6; putative plastid light harvesting protein isoform 6
aaf:AURANDRAFT_77837,0,0,0,NA,NA,aaf:AURANDRAFT_77837  LHC50; putative plastid light harvesting protein isoform 50
aaf:AURANDRAFT_77975,21.68683821336,22.484164400211,0.052550105317975,0.996176117999233,NA,aaf:AURANDRAFT_77975  Hypo6; selenoprotein
aaf:AURANDRAFT_77978,0,2.1301440781186,3.64818880772799,NA,NA,aaf:AURANDRAFT_77978  Hypo5; selenoprotein
aaf:AURANDRAFT_77987,4.98546900821594,0.941724773974277,-2.39708100086909,NA,NA,aaf:AURANDRAFT_77987  SelM1; selenoprotein
aaf:AURANDRAFT_78005,0,2.32696867783337,3.76858122226052,NA,NA,aaf:AURANDRAFT_78005  PDI1; selenoprotein
aaf:AURANDRAFT_78112,6.54209911030757,0,-5.55760719226342,NA,NA,aaf:AURANDRAFT_78112  Hypo2; selenoprotein
aaf:AURANDRAFT_78118,7.06010030842362,0,-5.664912451958,NA,NA,aaf:AURANDRAFT_78118  SelM2; selenoprotein
aag:5570921,1.57937486131885,0,-3.52636516449251,NA,NA,aag:5570921  uncharacterized protein LOC5570921
aag:5575309,2.9726738140731,0,-4.41262267332235,NA,NA,aag:5575309  chondroitin proteoglycan-2
aag:5575777,0.371584226759138,0,-1.2554020117533,NA,NA,aag:5575777  stromal cell-derived factor 2
aai:AARI_09420,1.48633690703655,2.21981122084544,0.602454308030458,NA,NA,aai:AARI_09420  conserved hypothetical protein
aak:AA2016_1434,42.2970442344196,148.522099843483,1.80043168101342,0.002829881247994,NA,aak:AA2016_1434  hypothetical protein
aal:EP13_14555,55.393424085671,30.7807655763217,-0.847473798128862,0.756566962843863,NA,aal:EP13_14555  endonuclease I
aalb:109403431,5.5556811120793,0,-5.32100062099515,NA,NA,aalb:109403431  uncharacterized protein LOC109403431
aalt:CC77DRAFT_1098308,1.20312816464026,1.54708787505167,0.34841690333877,NA,NA,aalt:CC77DRAFT_1098308  P-loop containing nucleoside triphosphate hydrolase protein
aalt:CC77DRAFT_648286,0,4.52797555080913,4.73227735761135,NA,NA,aalt:CC77DRAFT_648286  hypothetical protein
aau:AAur_3256,3.20265366963409,0.426028815623719,-2.88548452574163,NA,NA,aau:AAur_3256  conserved hypothetical protein
aaus:EP12_08690,0,0,0,NA,NA,aaus:EP12_08690  hypothetical protein
aba:Acid345_3877,1.71631676259754,7.95369639005999,2.23977407335415,NA,NA,aba:Acid345_3877  MosC
abac:LuPra_01657,0,0,0,NA,NA,abac:LuPra_01657  putative peroxidase-related enzyme
abac:LuPra_01754,3.60938449392077,6.68174056054678,0.887607387210451,NA,NA,abac:LuPra_01754  GDSL-like Lipase/Acylhydrolase
abac:LuPra_01900,8.30303754051087,9.82971481448657,0.258790041955318,0.983572263958906,NA,abac:LuPra_01900  hypothetical protein
abac:LuPra_05784,97.1727673824532,84.9651134288182,-0.193342228209695,0.964997233196939,NA,abac:LuPra_05784  hypothetical protein
abai:IMCC26256_111124,1.05291657421257,1.27808644687116,0.272607418033021,NA,NA,abai:IMCC26256_111124  hypothetical protein
abai:IMCC26256_11280,0,0,0,NA,NA,abai:IMCC26256_11280  hypothetical protein
abe:ARB_05164,5.48990025670436,0,-5.305915072332,NA,NA,abe:ARB_05164  hypothetical protein
